Site,SampleTime,SampleDate,pH,LocationType,Na_mgL,Mg_mgL,Al_mgL,SiO2_mgL,K_mgL,Ca_mgL,Mn_mgL,Fe_mgL,F_mgL,Cl_mgL,NO3_mgL,SO4_mgL,DOC_mgL,TDN_mgL,GWType,X,Y,Na_MP,Mg_MP,Al_MP,Si_MP,P_MP,K_MP,Ca_MP,Mn_MP,Fe_MP,Zn_MP,Rb_MP,Sr_MP,Ba_MP,Pb_MP,NH4 mg N/L,Alm_mgL,Alo_mgL,Durham_id,Method,SpecCond,DON_mgL,TMAl_mgL,OMAl_mgL,IMAl_mgL,NH4_NmgL,PO4_PmgL,S_mgL,Sr_mgL,Zn_mgL
52_4_d1,1899-12-31T11:13:00Z,2019-07-08T00:00:00Z,6.97,G4,5.15,1.52,0.03,10.8,1,4.09,0.16,0.01,0.2,0.55,0.8,5.34,2.01,0.24,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-074,pump,67.4,0.04,NA,NA,NA,0.015,0.004,1.82,0.029,0.002
52_4_d1,1899-12-31T11:15:00Z,2020-08-05T00:00:00Z,6.67,G4,2.64,2.26,0.17,11.94,1.07,5.35,0.01,0.12,0.13,0.68,0.58,4.62,1.04,0.21,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-42,pump,NA,0.06,NA,NA,NA,0.021,0.008,1.48,0.05,0.05
52_4_d1,1899-12-31T11:42:00Z,2019-06-18T00:00:00Z,6.83,G4,7.18,1.57,1.21,14.03,1.32,4.23,0.22,0.92,0.19,0.7,0.79,6.11,2.78,0.27,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-043,pump,66.1,0.09,NA,NA,NA,0.008,0.003,1.83,0.03,0.01
52_4_d1,1899-12-31T11:42:00Z,2019-06-25T00:00:00Z,6.95,G4,4.26,1.4,0.21,12.41,0.87,4.09,0.08,0.16,0.14,0.61,0.87,4.75,1.21,0.24,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-059,pump,53.5,0.04,NA,NA,NA,0.002,0.003,1.39,0.03,0
52_4_d1,1899-12-31T11:43:00Z,2019-06-06T00:00:00Z,6.75,G4,3.44,1.48,0.26,12.91,0.83,3.95,0.12,0.24,0.08,0.54,0.72,4.99,0.28,0.23,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-009,pump,46.5,0.06,NA,NA,NA,0.008,0.015,1.34,0.029,0.003
52_4_d1,1899-12-31T11:46:00Z,2019-07-02T00:00:00Z,6.79,G4,4.22,2.14,0.07,11.88,1.19,6.08,0.11,0.06,0.13,0.57,0.91,4.6,1.22,0.24,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-067,pump,66.9,0.03,NA,NA,NA,0.006,0.002,1.48,0.041,0.009
52_4_d1,1899-12-31T11:57:00Z,2019-07-12T00:00:00Z,6.67,G4,3.84,1.18,0.03,11.02,0.74,3.27,0.14,0.02,0.13,0.6,0.77,4.37,1.33,0.23,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-080,pump,50.5,0.05,NA,NA,NA,0.011,0.007,1.57,0.024,0.001
52_4_d1,1899-12-31T12:12:00Z,2019-07-30T00:00:00Z,6.69,G4,2.32,1.61,0.09,11.66,0.9,4.11,0.07,0.07,0.1,0.69,0.73,4.14,0.8,0.26,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-100,pump,51,0.08,NA,NA,NA,0.015,0.007,1.48,0.032,0.002
52_4_d1,1899-12-31T12:32:00Z,2019-07-23T00:00:00Z,6.44,G4,2.7,1.41,0.22,11.85,0.78,3.75,0.05,0.16,0.1,0.66,0.76,4.09,1.05,0.23,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-094,pump,46.9,0.05,NA,NA,NA,0.013,0.006,1.45,0.029,0.003
52_4_d1,1899-12-31T12:40:00Z,2020-07-01T00:00:00Z,6.7,G4,2.5563133787440995,1.8671563198329655,0.10138031770011424,10.8953104576153,0.8234186680076083,4.543676619062792,0.0036026445970937944,0.07691271077172326,0.11580439010313451,0.7202470029577186,0.6913268255734849,4.196806374584328,0.9757389444295903,0.2173423228901867,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-107,pump,48,0.0428732181906564,0.0571596242734553,0.006866490104057052,0.05029313416939825,0.018300681756180118,0.00926254276951319,1.3467979006999713,0.03949756072825485,0.008272752214470712
52_4_d1,1899-12-31T15:10:00Z,2019-06-11T00:00:00Z,6.9,G4,5.58,1.52,0.42,12.96,0.98,4.01,0.19,0.32,0.16,0.64,0.9,5.35,1.95,0.26,R_surface,281789.7025,4871168.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-036,pump,55.3,0.05,NA,NA,NA,0.007,0.005,1.58,0.03,-0.002
52_4_d2,1899-12-31T10:28:00Z,2019-07-16T00:00:00Z,6.59,G3,1.9,1.66,0.01,14.79,0.61,4.52,0,0.01,0.08,0.56,0.6,4.67,0.31,0.15,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-088,pump,48.9,0.01,NA,NA,NA,0.008,0.016,1.67,0.032,0.003
52_4_d2,1899-12-31T10:44:00Z,2020-01-28T00:00:00Z,6.73,G3,2.1812594322452936,1.6408534452422914,0.019807423993804696,14.8812157558411,0.6515989899965315,4.556227631002789,3.768549315743678e-4,0.008904993006002372,0.06826856143910973,0.48562488928068254,0.4735335855823341,4.755951090763584,0.33795390516111945,0.13060567713336432,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-106,pump,46.2,0.0202763180554424,NA,NA,NA,0.0033597022737648606,0.013515175008510806,1.4277778905882845,0.032421283292250996,0.06264075627204316
52_4_d2,1899-12-31T10:50:00Z,2019-03-13T00:00:00Z,6.58,G3,2.03,1.666,0.02,15.66,0.63,4.75,0.004,0.02,0.07,0.51,0.71,4.56,0.42,0.18,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-001,pump,46.6,0.01,NA,NA,NA,0.012,0.014,1.45,0.032,0
52_4_d2,1899-12-31T11:00:00Z,2019-06-06T00:00:00Z,6.78,G3,2.16,2.03,0.03,16.08,0.73,5.31,0,0.03,0.13,0.6,0.93,4.63,0.77,0.23,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-010,pump,50.4,0.02,NA,NA,NA,0.004,0.004,1.48,0.037,0.006
52_4_d2,1899-12-31T11:02:00Z,2019-07-02T00:00:00Z,6.56,G3,2.05,1.86,0,14.22,0.7,5.02,0,0,0.08,0.44,0.67,4.79,0.41,0.17,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-068,pump,50.8,0.01,NA,NA,NA,0.006,0.013,1.48,0.035,0.011
52_4_d2,1899-12-31T11:10:00Z,2019-06-18T00:00:00Z,6.57,G3,2.14,1.88,0.01,15.5,0.75,5.21,0,0.01,0.08,0.5,0.67,4.81,0.49,0.18,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-044,pump,49.1,0.02,NA,NA,NA,0.007,0.014,1.37,0.04,0.01
52_4_d2,1899-12-31T11:13:00Z,2019-07-08T00:00:00Z,6.73,G3,1.92,1.79,0.02,15.09,0.63,4.71,0,0.01,0.08,0.44,0.63,4.94,0.25,0.16,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-075,pump,54.1,0.02,NA,NA,NA,0.003,0.013,1.67,0.033,0.004
52_4_d2,1899-12-31T11:19:00Z,2019-06-25T00:00:00Z,6.73,G3,2.01,1.76,0.04,15.32,0.71,4.92,0,0.03,0.07,0.48,0.61,4.76,0.28,0.15,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-060,pump,49.1,0.01,NA,NA,NA,0.001,0.011,1.36,0.03,0
52_4_d2,1899-12-31T11:23:00Z,2019-07-12T00:00:00Z,6.58,G3,1.69,1.62,0.04,13.02,0.66,4.65,0.01,0.03,0.07,0.51,0.45,4.22,0.44,0.15,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-081,pump,50.4,0.04,NA,NA,NA,0.008,0.011,1.5,0.031,0.003
52_4_d2,1899-12-31T11:41:00Z,2020-08-05T00:00:00Z,6.38,G3,2.02,1.88,0.81,18.44,0.99,4.79,0.01,0.65,0.08,0.46,0.41,4.86,0.41,0.1,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-43,pump,NA,0,NA,NA,NA,0.012,0.025,1.58,0.03,0.04
52_4_d2,1899-12-31T11:46:00Z,2019-07-30T00:00:00Z,6.52,G3,1.8,1.58,0.05,14.95,0.62,4.39,0,0.04,0.07,0.47,0.58,4.61,0.33,0.17,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-101,pump,49,0.04,NA,NA,NA,0.003,0.016,1.58,0.03,0.012
52_4_d2,1899-12-31T12:18:00Z,2019-07-23T00:00:00Z,6.53,G3,1.94,1.69,0.02,14.99,0.65,4.66,0,0.02,0.07,0.56,0.54,4.59,0.29,0.13,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-095,pump,49.1,0.01,NA,NA,NA,0.004,0.018,1.56,0.031,0.002
52_4_d2,1899-12-31T13:08:00Z,2020-07-01T00:00:00Z,6.41,G3,1.813188489681725,1.4921399945278193,0.037081376714867637,12.5296902647485,0.6718917375073472,4.2489073760473826,9.363077840523266e-4,0.03430263891278821,0.060924728108294246,0.4371296167967955,0.3871441786806069,4.117517094389786,0.35586153501590734,0.08779046995373141,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-108,pump,40.8,-0.00528823602658446,0.02213231996892465,0.009576860726069036,0.012555459242855616,0.005624127914297582,0.014651813937964574,1.3080366131911814,0.03206315818216014,0.014539567572875117
52_4_d2,1899-12-31T14:48:00Z,2019-06-11T00:00:00Z,6.68,G3,2.03,1.76,0.05,15.88,0.66,4.77,0.01,0.05,0.08,0.54,0.64,4.72,0.27,0.18,deep_intoC,281762.5976,4871095.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-037,pump,45,0.03,NA,NA,NA,0.004,0.016,1.4,0.033,-0.002
52_4_s1,1899-12-31T10:58:00Z,2019-07-23T00:00:00Z,4.78,G2,0.56,0.09,0.37,3.31,0.13,0.27,0.02,0.02,0.03,0.47,0.16,1.81,3.73,0.2,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-135,pump,12.65,0.15,0.25,0.08,0.17,0.012,0,0.6,0.003,0.01
52_4_s1,1899-12-31T11:28:00Z,2019-07-16T00:00:00Z,4.85,G2,0.46,0.08,0.45,3.15,0.08,0.22,0.01,0.02,0.02,0.37,0.04,1.76,3.92,0.13,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-129,pump,11.69,0.11,0.31,0.08,0.23,0.007,0,0.62,0.003,0.008
52_4_s1,1899-12-31T11:40:00Z,2020-10-14T00:00:00Z,4.8999999999999995,G2,0.5244977472335677,0.07277022845764522,0.39903509088280104,3.65180908002648,0.42200537418899947,0.20671804536849395,0.01722179589266321,0.015803514463808916,0.015830493200036575,0.778257821389457,0.0947323177347301,1.6140867147060782,4.570603773051405,0.17179400421627092,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-174,NA,NA,0.142833761314013,0.27229878560895127,0.08884891465176922,0.18344987095718204,0.007560528447189968,9.5e-4,0.5303069222057712,0.00203425,0.0064
52_4_s1,1899-12-31T11:47:00Z,2019-07-08T00:00:00Z,5.05,G2,0.56,0.09,0.3,3.1,0.13,0.29,0.01,0.01,0.02,0.43,0.08,1.9,3.75,0.15,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-100,pump,10.62,0.12,0.185,0.037,0.148,0.005,0.001,0.59,0.003,0.011
52_4_s1,1899-12-31T11:57:00Z,2019-06-06T00:00:00Z,4.88,G2,0.48,0.07,0.34,2.73,0.13,0.22,0.01,0.03,0.02,0.27,0.22,1.62,3.73,0.17,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-008,pump,10.78,0.11,0.219,0.041,0.178,0.007,0.001,0.55,0.003,0.012
52_4_s1,1899-12-31T12:00:00Z,2019-06-18T00:00:00Z,4.89,G2,0.58,0.09,0.35,2.89,0.17,0.28,0.02,0.03,0.03,0.56,0.13,1.85,4.02,0.16,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-049,pump,11.41,0.12,0.189,0.04,0.149,0.009,0.001,0.55,0,0.01
52_4_s1,1899-12-31T12:00:00Z,2019-07-02T00:00:00Z,4.8,G2,0.46,0.08,0.4,2.89,0.08,0.23,0.01,0.02,0.02,0.37,0.05,1.88,3.91,0.16,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-089,pump,12.45,0.14,0.253,0.043,0.21,0.007,0,0.58,0.002,0.008
52_4_s1,1899-12-31T12:07:00Z,2019-06-25T00:00:00Z,4.85,G2,0.49,0.08,0.33,2.83,0.11,0.24,0.01,0.02,0.02,0.31,0.07,1.82,3.87,0.14,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-069,pump,11.31,0.12,0.214,0.034,0.18,0.006,0.001,0.54,0,0.01
52_4_s1,1899-12-31T12:09:00Z,2019-07-12T00:00:00Z,4.83,G2,0.47,0.08,0.37,2.92,0.1,0.3,0.01,0.02,0.03,0.44,0.13,1.73,4.06,0.17,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-108,pump,11.82,0.14,0.25,0.08,0.17,0.005,0.001,0.59,0.003,0.007
52_4_s1,1899-12-31T13:10:00Z,2020-10-17T00:00:00Z,4.880000000000001,G2,0.5548534654839101,0.06835032786998481,0.4162120630686213,3.47621914670671,0.2177724737984532,0.18369586332840246,0.01424531683481045,0.023592833148244004,0.02283803952512631,0.6595437999845581,0.026500000000000003,1.7011886151592122,4.294260206895676,0.1682958690029245,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-184,NA,NA,0.155535419070798,0.25224488581390325,0.07604680101706318,0.17619808479684007,0.006774188362475765,9.5e-4,0.5608698574512523,0.00196447,0.0182535
52_4_s1,1899-12-31T15:18:00Z,2019-06-11T00:00:00Z,4.87,G2,0.41,0.07,0.41,2.66,0.1,0.2,0.01,0.02,0.01,0.34,0.27,1.52,4.1,0.2,shallow,281788.928,4871187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-035,pump,11.05,0.13,0.262,0.047,0.215,0.003,0.001,0.54,0.004,0.004
82_2_s1,1899-12-31T11:33:00Z,2020-10-17T00:00:00Z,4.170000000000001,NA,0.7678097298934073,0.4003641374378357,0.8355434917285978,5.38557905274287,0.661352498839818,1.722671387905006,0.08073875830746684,0.5069282890631637,0.07962949360105308,0.0667773814012782,4.510958955802131,1.5753074448085316,31.917563079822393,1.709512251733749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-185,NA,NA,0.67039243174397,0.65216341155405,0.43349477602544306,0.21866863552860694,0.02010924491855564,0.09584300255461826,0.6102663983706145,0.00794495,0.16005
82_3_s1,1899-12-31T11:17:00Z,2020-10-17T00:00:00Z,4.79,NA,0.6700143813962461,0.12320263768744111,0.8341729846165951,4.69758918182259,0.13516039456535725,0.36197390829165604,0.010994768140207738,0.015858605519706456,0.015067721912177348,0.0667773814012782,0.6852685065660795,1.9200942937954424,8.21281197498392,0.3611803878552911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-186,NA,NA,0.200084502136074,0.47814023170657594,0.16954737106883994,0.308592860637736,0.006296016823063341,9.5e-4,0.6230065112528418,0.00286862,0.0064
82_4_s1,1899-12-31T11:06:00Z,2020-10-17T00:00:00Z,4.980000000000001,NA,0.6059557618902862,0.0697786528769877,0.5398051034420517,5.22733990334798,0.1410553451080711,0.3029760132160702,0.00766430733390976,0.008105831044759877,0.02139562439213337,0.87392214659176,0.06060466527421732,1.8087930304830286,5.03486096419303,0.19087876721566713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-187,NA,NA,0.166996382253284,0.3199285233479755,0.10057604785200418,0.2193524754959713,0.010191993314362185,9.5e-4,0.5774409451599658,0.0028358,0.0064
86_3_d2,1899-12-31T09:10:00Z,2019-06-06T00:00:00Z,4.99,G2,0.65,0.1,0.53,4.79,0.22,0.33,0.01,0.04,0.04,0.57,0.31,2.73,4.48,0.22,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-013,pump,12.69,0.14,NA,NA,NA,0.016,0.001,0.9,0.006,0.014
86_3_d2,1899-12-31T09:23:00Z,2019-07-23T00:00:00Z,4.95,G2,0.74,0.15,0.41,5.34,0.36,0.48,0.03,0.04,0.04,0.5,0.64,3.34,4,0.25,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-096,pump,15.23,0.09,NA,NA,NA,0.01,0.002,1.05,0.007,0.013
86_3_d2,1899-12-31T09:52:00Z,2019-07-30T00:00:00Z,4.95,G2,0.71,0.17,0.28,5.9,0.31,0.62,0.03,0.05,0.04,0.46,0.56,4.36,3.29,0.23,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-102,pump,16.66,0.1,NA,NA,NA,0.006,0.001,1.5,0.008,0.018
86_3_d2,1899-12-31T09:53:00Z,2019-07-26T00:00:00Z,4.83,G2,0.68,0.16,0.72,5.27,0.33,0.54,0.1,0.03,0.03,0.44,0.4,4.47,4.63,0.2,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-089,pump,17.96,0.1,NA,NA,NA,0.009,0.001,1.54,0.006,0.018
86_3_d2,1899-12-31T09:55:00Z,2020-07-01T00:00:00Z,4.96,G2,0.7865727258894359,0.18567516062016035,0.4289938527593342,6.2670099290178,0.37576717841029483,0.7069430503094127,0.039567966056551065,0.020847310957479406,0.04115550343409829,0.5337347879676274,1.2312048088225473,4.474915179127877,3.269126957877914,0.3890129755611653,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-110,pump,18.1,0.0961565300858225,0.294553078625259,0.0359996444935406,0.2585534341317184,0.01473138768580079,0.002240278769116512,1.4289673490116048,0.014331332131517773,0.03123158380126005
86_3_d2,1899-12-31T09:56:00Z,2020-08-05T00:00:00Z,4.93,G2,1.27,0.23,0.31,6.6,0.68,0.8,0.03,0.07,0.28,1.79,1.09,4.07,5.24,0.65,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-41,pump,NA,0.35,NA,NA,NA,0.047,0.004,1.3,0.01,0.03
86_3_d2,1899-12-31T10:05:00Z,2020-01-28T00:00:00Z,4.9,G2,0.6770662120019691,0.14350584754591214,0.793056466998376,5.10859411741789,0.2603798055624962,0.4448109965314979,0.02333256138330983,0.03813854135840741,0.017058477661354945,0.5437809492255594,1.131586203860962,3.573505848047919,4.2055416630459215,0.3835536745404017,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-104,pump,16.63,0.109397363910487,NA,NA,NA,0.01853476327447455,0.001982216008952161,1.077297800851109,0.006394475413645651,0.014138228008605182
86_3_d2,1899-12-31T10:09:00Z,2019-06-25T00:00:00Z,4.91,G2,0.62,0.11,0.65,4.84,0.19,0.36,0.01,0.04,0.03,0.51,0.28,2.63,5.25,0.18,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-061,pump,12.51,0.11,NA,NA,NA,0.006,0.002,0.78,0,0
86_3_d2,1899-12-31T10:24:00Z,2019-07-12T00:00:00Z,4.95,G2,0.74,0.18,0.47,5.26,0.27,0.53,0.07,0.02,0.04,0.53,0.38,3.78,5.06,0.29,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-082,pump,16.72,0.17,NA,NA,NA,0.033,0.001,1.29,0.006,0.015
86_3_d2,1899-12-31T10:25:00Z,2019-06-18T00:00:00Z,5.01,G2,0.67,0.12,0.57,4.98,0.22,0.41,0.02,0.04,0.03,0.46,0.37,2.82,4.64,0.21,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-045,pump,12.92,0.12,NA,NA,NA,0.005,0.001,0.87,0,0.01
86_3_d2,1899-12-31T10:25:00Z,2019-07-02T00:00:00Z,4.92,G2,0.66,0.11,0.67,4.5,0.2,0.33,0.01,0.03,0.03,0.44,0.25,2.53,5.38,0.21,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-069,pump,13.01,0.15,NA,NA,NA,0.004,0.001,0.79,0.004,0.009
86_3_d2,1899-12-31T10:57:00Z,2019-07-08T00:00:00Z,5.06,G2,0.69,0.14,0.39,4.87,0.29,0.45,0.02,0.04,0.04,0.49,0.28,2.73,4.6,0.22,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-076,pump,13.55,0.15,NA,NA,NA,0.007,0.001,0.93,0.006,0.009
86_3_d2,1899-12-31T11:47:00Z,2019-03-13T00:00:00Z,5.61,G2,1.33,0.155,0.32,5.28,0.49,0.36,0.114,0.03,0.04,0.47,0.78,2.85,3.9,0.32,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-003,pump,13.3,0.1,NA,NA,NA,0.039,0.003,0.89,0.005,0.04
86_3_d2,1899-12-31T13:33:00Z,2019-06-11T00:00:00Z,4.98,G2,0.57,0.09,0.7,4.77,0.12,0.27,0.01,0.02,0.03,0.48,0.35,2.6,5.26,0.24,R_surface,281858.8713,4870633.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DG-040,pump,12.1,0.15,NA,NA,NA,0.012,0.001,0.81,0.005,0
86_3_s1,1899-12-31T08:50:00Z,2019-06-06T00:00:00Z,4.87,G2,0.6,0.17,0.64,4.1,0.17,0.53,0.01,0.04,0.02,0.53,0.43,1.88,7.39,0.27,shallow,281846.3742,4870628.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-011,pump,12.28,0.16,0.363,0.093,0.271,0.013,0.001,0.62,0.006,0.007
86_3_s1,1899-12-31T09:33:00Z,2020-01-28T00:00:00Z,4.84,G2,0.63,0.15,0.84,4.67,0.11,0.39,0.01,0.02,0.03,0.6,1.31,2.16,6.36,0.46,shallow,281846.3742,4870628.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-142,pump,14.69,0.15,0.47,0.11,0.36,0.011,0.001,0.65,0,0.01
86_3_s1,1899-12-31T09:58:00Z,2020-10-14T00:00:00Z,5.07,G2,0.6998509038246271,0.155542797342196,0.7510849538313056,4.9149916600105,0.3110918019259925,0.4240446779292287,0.014325098401632468,0.05453702253247392,0.019232861301936993,0.9345878507172675,0.9240176691177686,1.9851755818797436,7.79553319008877,0.7438498120798439,shallow,281846.3742,4870628.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-175,NA,NA,0.197451612310006,0.38847487614476883,0.16677015176137022,0.2217047243833986,0.3376656917578603,0.015779100731192455,0.6561426250012397,0.00281887,0.0137238
86_3_s1,1899-12-31T10:08:00Z,2019-07-12T00:00:00Z,4.75,G2,0.75,0.17,0.57,3.74,0.22,0.64,0.01,0.04,0.05,0.53,0.71,1.86,7.78,0.39,shallow,281846.3742,4870628.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-109,pump,14.03,0.2,0.34,0.14,0.19,0.025,0.001,0.64,0.006,0.016
86_3_s1,1899-12-31T12:59:00Z,2019-06-11T00:00:00Z,4.81,G2,0.65,0.15,0.75,3.93,0.16,0.46,0.01,0.08,0.02,0.46,0.95,1.79,7.52,0.4,shallow,281846.3742,4870628.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-038,pump,13.07,0.17,0.397,0.101,0.296,0.015,0.001,0.61,0.006,0.005
